id;label;class_object;class_name;class_value
provinces_1;PROVINCE NORD;forest_um_elevation;800;2156.627737084764
provinces_1;PROVINCE NORD;forest_um_elevation;900;1546.7289367157216
provinces_1;PROVINCE NORD;fragment_meff_cbc;;189.98456266369
provinces_1;PROVINCE NORD;holdridge_forest;Humide;0.2235085776628972
provinces_1;PROVINCE NORD;holdridge_forest;Sec;0.0222477792523791
provinces_1;PROVINCE NORD;holdridge_forest;Très Humide;0.0960348154600766
provinces_1;PROVINCE NORD;holdridge_forest_out;Humide;0.3763325240320183
provinces_1;PROVINCE NORD;holdridge_forest_out;Sec;0.2389633789397109
provinces_1;PROVINCE NORD;holdridge_forest_out;Très Humide;0.0429129246529177
provinces_1;PROVINCE NORD;land_area_ha;;941252.41325591
provinces_1;PROVINCE NORD;land_elevation;100;276092.2825539748
provinces_1;PROVINCE NORD;land_elevation;1000;6818.754495985423
provinces_1;PROVINCE NORD;land_elevation;1100;3913.936248752731
provinces_1;PROVINCE NORD;land_elevation;1200;2265.7101796033317
provinces_1;PROVINCE NORD;land_elevation;1300;1528.8938610331415
provinces_1;PROVINCE NORD;land_elevation;1400;822.5112599691136
provinces_1;PROVINCE NORD;land_elevation;1500;253.8812749855979
provinces_1;PROVINCE NORD;land_elevation;1600;76.88518106819362
provinces_1;PROVINCE NORD;land_elevation;1700;6.407098422349472
provinces_1;PROVINCE NORD;land_elevation;200;172839.48881590436
provinces_1;PROVINCE NORD;land_elevation;300;140261.79600016575
provinces_1;PROVINCE NORD;land_elevation;400;111586.02612363869
provinces_1;PROVINCE NORD;land_elevation;500;87680.34102254959
provinces_1;PROVINCE NORD;land_elevation;600;64951.15936926497
provinces_1;PROVINCE NORD;land_elevation;700;37841.124169698705
provinces_1;PROVINCE NORD;land_elevation;800;21804.156818558007
provinces_1;PROVINCE NORD;land_elevation;900;12509.058782334549
provinces_1;PROVINCE NORD;land_holdridge1_ha;;245865.633017676
provinces_1;PROVINCE NORD;land_holdridge2_ha;;564601.884540423
provinces_1;PROVINCE NORD;land_holdridge3_ha;;130784.895697811
provinces_1;PROVINCE NORD;land_num_elevation;100;224337.41027920376
provinces_1;PROVINCE NORD;land_num_elevation;1000;3611.225167716557
provinces_1;PROVINCE NORD;land_num_elevation;1100;2026.4471013081593
provinces_1;PROVINCE NORD;land_num_elevation;1200;1372.0582053355201
provinces_1;PROVINCE NORD;land_num_elevation;1300;1011.1367530717
provinces_1;PROVINCE NORD;land_num_elevation;1400;639.7734571591931
provinces_1;PROVINCE NORD;land_num_elevation;1500;206.59386110057463
provinces_1;PROVINCE NORD;land_num_elevation;1600;76.88518106819362
provinces_1;PROVINCE NORD;land_num_elevation;1700;6.407098422349472
provinces_1;PROVINCE NORD;land_num_elevation;200;131645.7394693189
provinces_1;PROVINCE NORD;land_num_elevation;300;105794.88164912262
provinces_1;PROVINCE NORD;land_num_elevation;400;85504.21218047893
provinces_1;PROVINCE NORD;land_num_elevation;500;66921.16632702439
provinces_1;PROVINCE NORD;land_num_elevation;600;49245.32610670707
provinces_1;PROVINCE NORD;land_num_elevation;700;26519.395211396353
provinces_1;PROVINCE NORD;land_num_elevation;800;14313.509866533812
provinces_1;PROVINCE NORD;land_num_elevation;900;7284.200288835124
provinces_1;PROVINCE NORD;land_um_area_ha;;220736.045052106
provinces_1;PROVINCE NORD;land_um_elevation;100;51754.87227477098
provinces_1;PROVINCE NORD;land_um_elevation;1000;3207.529328268866
provinces_1;PROVINCE NORD;land_um_elevation;1100;1887.489147444572
provinces_1;PROVINCE NORD;land_um_elevation;1200;893.6519742678114
provinces_1;PROVINCE NORD;land_um_elevation;1300;517.7571079614416
provinces_1;PROVINCE NORD;land_um_elevation;1400;182.7378028099205
provinces_1;PROVINCE NORD;land_um_elevation;1500;47.2874138850233
provinces_1;PROVINCE NORD;land_um_elevation;1600;0.0
provinces_1;PROVINCE NORD;land_um_elevation;1700;0.0
provinces_1;PROVINCE NORD;land_um_elevation;200;41193.74934658546
provinces_1;PROVINCE NORD;land_um_elevation;300;34466.91435104312
provinces_1;PROVINCE NORD;land_um_elevation;400;26081.81394315975
provinces_1;PROVINCE NORD;land_um_elevation;500;20759.174695525206
provinces_1;PROVINCE NORD;land_um_elevation;600;15705.833262557897
provinces_1;PROVINCE NORD;land_um_elevation;700;11321.728958302352
provinces_1;PROVINCE NORD;land_um_elevation;800;7490.646952024197
provinces_1;PROVINCE NORD;land_um_elevation;900;5224.858493499422
provinces_1;PROVINCE NORD;land_use;Concessions;121703.503624097
provinces_1;PROVINCE NORD;land_use;Forêt;321711.765827868
provinces_1;PROVINCE NORD;land_use;Humide;564601.884540423
provinces_1;PROVINCE NORD;land_use;NUM;720516.368203804
provinces_1;PROVINCE NORD;land_use;PPE;94334.7084348428
provinces_1;PROVINCE NORD;land_use;Réserve;14272.8699792226
provinces_1;PROVINCE NORD;land_use;Sec;245865.633017676
provinces_1;PROVINCE NORD;land_use;Très Humide;130784.895697811
provinces_1;PROVINCE NORD;land_use;UM;220736.045052106
provinces_1;PROVINCE NORD;mining_area_ha;;121703.503624097
provinces_1;PROVINCE NORD;mining_um_area_ha;;105826.152131089
provinces_1;PROVINCE NORD;nb_families;;107.0
provinces_1;PROVINCE NORD;nb_occurrences;;110193.0
provinces_1;PROVINCE NORD;nb_patchs;;5500.0
provinces_1;PROVINCE NORD;nb_plots;;261.0
provinces_1;PROVINCE NORD;nb_species;;2179.0
provinces_1;PROVINCE NORD;ppe_area_ha;;94334.7084348428
provinces_1;PROVINCE NORD;rainfall_max;;4820.0
provinces_1;PROVINCE NORD;rainfall_min;;510.0
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;100;0.0025531544666451
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1000;0.0967796546901844
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1100;0.078857698550183
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1200;0.0944661591882725
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1300;0.1165581899519587
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1400;0.0494068781832078
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1500;0.0
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1600;0.0
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;1700;0.0
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;200;0.0164926610536249
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;300;0.0434340282847084
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;400;0.0700494634670739
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;500;0.0282219535334082
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;600;0.0762662870435542
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;700;0.1507690036028527
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;800;0.1953136208057457
provinces_1;PROVINCE NORD;ratio_forest_core_elevation;900;0.2324883793022868
provinces_1;PROVINCE NORD;ratio_forest_elevation;100;0.088655111909896
provinces_1;PROVINCE NORD;ratio_forest_elevation;1000;0.6726066853782534
provinces_1;PROVINCE NORD;ratio_forest_elevation;1100;0.7579936079650874
provinces_1;PROVINCE NORD;ratio_forest_elevation;1200;0.9133763236793416
provinces_1;PROVINCE NORD;ratio_forest_elevation;1300;0.9396512419732124
provinces_1;PROVINCE NORD;ratio_forest_elevation;1400;0.8674889438376758
provinces_1;PROVINCE NORD;ratio_forest_elevation;1500;0.8969506127806843
provinces_1;PROVINCE NORD;ratio_forest_elevation;1600;0.7378533421730576
provinces_1;PROVINCE NORD;ratio_forest_elevation;1700;0.6235380356392026
provinces_1;PROVINCE NORD;ratio_forest_elevation;200;0.2473372356854964
provinces_1;PROVINCE NORD;ratio_forest_elevation;300;0.3653450886143431
provinces_1;PROVINCE NORD;ratio_forest_elevation;400;0.463199683617694
provinces_1;PROVINCE NORD;ratio_forest_elevation;500;0.5659690246267362
provinces_1;PROVINCE NORD;ratio_forest_elevation;600;0.6477740508297952
provinces_1;PROVINCE NORD;ratio_forest_elevation;700;0.6639599917263787
provinces_1;PROVINCE NORD;ratio_forest_elevation;800;0.6656202683915816
provinces_1;PROVINCE NORD;ratio_forest_elevation;900;0.6520980657753388
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;100;0.2173486377124437
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1000;0.7441678258261013
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1100;0.8081062797575477
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1200;0.8279428598441291
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1300;0.824271468189645
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1400;0.8367639540018696
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1500;0.8694618872011098
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1600;0.703647881225346
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;1700;0.399671996535997
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;200;0.3427811118824491
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;300;0.416801979514191
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;400;0.4940436184605836
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;500;0.6276874970427166
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;600;0.6737686089379105
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;700;0.6354199404497495
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;800;0.5947778907344595
provinces_1;PROVINCE NORD;ratio_forest_mature_elevation;900;0.5808318017179219
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;100;0.0898599152468775
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1000;0.9364494379142548
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1100;0.9618681217179296
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1200;0.9443344964613738
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1300;0.9148588614893238
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1400;0.835399717510121
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1500;0.889450889812173
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1600;0.7378533421730576
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;1700;0.6235380356392026
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;200;0.2647478820166091
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;300;0.399498882799585
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;400;0.5152504356452341
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;500;0.6382500406862724
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;600;0.7559226942426168
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;700;0.8197990017610568
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;800;0.8632865797247161
provinces_1;PROVINCE NORD;ratio_forest_num_elevation;900;0.9074989481064604
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;100;0.780098207820911
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1000;0.1590525194837142
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1100;0.1130360216922691
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1200;0.0775909809675983
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1300;0.0591703418583961
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1400;0.1138291678149224
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1500;0.1305381127988901
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1600;0.2963521187746539
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;1700;0.600328003464003
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;200;0.6407262270639259
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;300;0.5397639922011004
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;400;0.4359069180723424
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;500;0.3440905494238751
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;600;0.2499651040185351
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;700;0.2138110559473977
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;800;0.2099084884597946
provinces_1;PROVINCE NORD;ratio_forest_secondary_elevation;900;0.1866798189797911
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;100;0.0834327541175857
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1000;0.3755569967346106
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1100;0.5391097441906123
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1200;0.8658450517626832
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1300;0.98806870784268
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1400;0.9798348019439934
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1500;0.9297161332004876
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1600;0.0
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;1700;0.0
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;200;0.1916968182130796
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;300;0.2605113173955163
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;400;0.2925613010567493
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;500;0.3329573577877245
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;600;0.3086761421846732
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;700;0.2989312658415573
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;800;0.2879094090133267
provinces_1;PROVINCE NORD;ratio_forest_um_elevation;900;0.2960326942136528
provinces_1;PROVINCE NORD;reserve_area_ha;;14272.8699792226
provinces_1;PROVINCE NORD;reserve_um_area_ha;;446.72555296902
provinces_2;PROVINCE SUD;cover_forest;Forêt;0.3142371010667114
provinces_2;PROVINCE SUD;cover_forest;Hors-forêt;0.6857628989332885
provinces_2;PROVINCE SUD;cover_forestnum;Forêt;0.2419520321964965
provinces_2;PROVINCE SUD;cover_forestnum;Hors-forêt;0.7580479678035034
provinces_2;PROVINCE SUD;cover_foresttype;Forêt coeur;0.0765058962776723
provinces_2;PROVINCE SUD;cover_foresttype;Forêt mature;0.4543015910199187
provinces_2;PROVINCE SUD;cover_foresttype;Forêt secondaire;0.4691925127024088
provinces_2;PROVINCE SUD;cover_forestum;Forêt;0.3756286996762882
provinces_2;PROVINCE SUD;cover_forestum;Hors-forêt;0.6243713003237117
provinces_2;PROVINCE SUD;elevation_max;;1586.0
provinces_2;PROVINCE SUD;elevation_median;;211.0
provinces_2;PROVINCE SUD;forest_area_ha;;219351.860206427
provinces_2;PROVINCE SUD;forest_core_elevation;100;30.892415554867767
provinces_2;PROVINCE SUD;forest_core_elevation;1000;1430.5564741561848
provinces_2;PROVINCE SUD;forest_core_elevation;1100;1088.363563394572
provinces_2;PROVINCE SUD;forest_core_elevation;1200;551.3108006714857
provinces_2;PROVINCE SUD;forest_core_elevation;1300;297.8345704776994
provinces_2;PROVINCE SUD;forest_core_elevation;1400;50.69524603875743
provinces_2;PROVINCE SUD;forest_core_elevation;1500;44.35834028391274
provinces_2;PROVINCE SUD;forest_core_elevation;1600;0.0
provinces_2;PROVINCE SUD;forest_core_elevation;1700;0.0
provinces_2;PROVINCE SUD;forest_core_elevation;200;576.6584236908649
provinces_2;PROVINCE SUD;forest_core_elevation;300;1610.366174949901
provinces_2;PROVINCE SUD;forest_core_elevation;400;2351.7841482667277
provinces_2;PROVINCE SUD;forest_core_elevation;500;1665.8141003047924
provinces_2;PROVINCE SUD;forest_core_elevation;600;1377.4848884593607
provinces_2;PROVINCE SUD;forest_core_elevation;700;1776.7099510145683
provinces_2;PROVINCE SUD;forest_core_elevation;800;2055.533804227747
provinces_2;PROVINCE SUD;forest_core_elevation;900;1873.34776377596
provinces_2;PROVINCE SUD;forest_core_ha;;16781.7106652674
provinces_2;PROVINCE SUD;forest_elevation;100;28654.667753208418
provinces_2;PROVINCE SUD;forest_elevation;1000;7394.984343819257
provinces_2;PROVINCE SUD;forest_elevation;1100;5338.829628111346
provinces_2;PROVINCE SUD;forest_elevation;1200;3175.0854214652245
provinces_2;PROVINCE SUD;forest_elevation;1300;1656.878160448348
